vuln_id,cve_id,patch_id,patch_name,asset_id,asset_name,system_group,service_name,cvss,exploit_probability,exploit_available,active_exploitation,asset_criticality,data_sensitivity,exposure_level,internet_facing,patch_time,patch_cost,manpower_required,remediation_effectiveness,patch_failure_risk,disruption_impact,rollback_complexity,age_days,severity_label,sla_deadline_days,days_open,dependencies,conflicts
V0266,CVE-2025-1266,P266,Security Patch 266,A022,Asset 22,Cloud,Payment,7.2,0.67,0,0,5,1,3,0,5.3,2633.43,1.8,0.7,0.25,0.26,0.14,278,Critical,9,5,,
V0267,CVE-2025-1267,P267,Security Patch 267,A055,Asset 55,ERP,Gateway,7.9,0.58,0,1,2,4,5,1,5.8,1014.31,5.3,0.76,0.33,0.24,0.28,302,Medium,33,44,,
V0268,CVE-2025-1268,P268,Security Patch 268,A060,Asset 60,CRM,Gateway,9.4,0.56,1,1,3,5,1,1,0.7,3264.25,5.4,0.94,0.15,0.3,0.55,27,Low,36,0,P162,
V0269,CVE-2025-1269,P269,Security Patch 269,A068,Asset 68,Cloud,Gateway,8.4,0.48,1,1,4,5,3,0,4.1,3549.11,4.0,0.95,0.18,0.61,0.27,258,Critical,15,48,,P146
V0270,CVE-2025-1270,P270,Security Patch 270,A039,Asset 39,Endpoints,API,6.8,0.95,0,0,4,3,3,0,3.8,4873.95,4.1,0.73,0.04,0.14,0.73,321,Low,16,10,P052,
V0271,CVE-2025-1271,P271,Security Patch 271,A088,Asset 88,CRM,Gateway,4.3,0.95,0,0,4,1,1,1,3.0,3287.19,4.0,0.76,0.22,0.56,0.73,401,Medium,27,36,,
V0272,CVE-2025-1272,P272,Security Patch 272,A072,Asset 72,ERP,Web,5.3,0.82,1,1,5,5,5,0,1.9,4230.28,1.4,0.68,0.14,0.39,0.61,101,High,7,14,,P016
V0273,CVE-2025-1273,P273,Security Patch 273,A081,Asset 81,CRM,Web,6.9,0.95,0,0,4,3,4,0,0.7,3357.78,4.7,0.61,0.08,0.57,0.15,57,Low,22,40,,
V0274,CVE-2025-1274,P274,Security Patch 274,A060,Asset 60,DataLake,Auth,9.2,0.81,0,0,2,2,2,0,1.6,5232.45,3.1,0.62,0.06,0.19,0.31,402,Low,10,28,P065,
V0275,CVE-2025-1275,P275,Security Patch 275,A049,Asset 49,DataLake,Web,4.8,0.22,0,0,3,4,5,1,6.0,1898.8,3.0,0.73,0.31,0.24,0.36,86,High,9,52,P178,
V0276,CVE-2025-1276,P276,Security Patch 276,A010,Asset 10,OT,Database,7.1,0.81,0,0,5,2,2,0,5.3,2518.9,5.8,0.92,0.3,0.32,0.38,51,Medium,29,6,,
V0277,CVE-2025-1277,P277,Security Patch 277,A052,Asset 52,Cloud,Payment,6.0,0.23,0,0,3,4,4,1,6.7,1849.99,5.8,0.98,0.12,0.35,0.52,294,Low,11,46,,
V0278,CVE-2025-1278,P278,Security Patch 278,A083,Asset 83,Endpoints,Database,4.9,0.63,0,0,5,5,1,0,4.5,4467.56,3.4,0.65,0.13,0.39,0.49,255,Low,42,36,P013,
V0279,CVE-2025-1279,P279,Security Patch 279,A055,Asset 55,OT,Database,8.4,0.65,1,0,4,5,2,1,5.5,1281.68,5.7,0.81,0.23,0.55,0.65,327,Medium,15,10,,P032
V0280,CVE-2025-1280,P280,Security Patch 280,A010,Asset 10,ERP,Gateway,9.8,0.97,0,0,5,3,2,1,6.3,5302.86,1.0,0.99,0.17,0.63,0.54,8,High,8,22,P227,
V0281,CVE-2025-1281,P281,Security Patch 281,A013,Asset 13,ERP,Gateway,7.5,0.8,1,0,4,5,4,0,4.8,1221.56,4.6,0.77,0.11,0.33,0.72,4,Critical,6,14,,P223
V0282,CVE-2025-1282,P282,Security Patch 282,A010,Asset 10,ERP,Database,9.7,0.62,0,0,4,1,5,1,3.8,4395.07,4.2,0.65,0.29,0.17,0.49,396,Medium,31,55,,P160
V0283,CVE-2025-1283,P283,Security Patch 283,A098,Asset 98,DataLake,Web,9.6,0.4,0,0,1,5,4,1,7.0,4452.33,4.6,0.62,0.36,0.4,0.63,125,Critical,36,34,,
V0284,CVE-2025-1284,P284,Security Patch 284,A037,Asset 37,OT,Auth,5.0,0.85,0,1,1,4,2,1,2.1,2089.52,2.6,0.77,0.08,0.61,0.43,252,High,24,36,P230,
V0285,CVE-2025-1285,P285,Security Patch 285,A096,Asset 96,ERP,Gateway,6.2,0.38,0,0,3,1,5,0,1.2,2835.75,1.6,0.72,0.08,0.14,0.1,32,Low,33,48,,
V0286,CVE-2025-1286,P286,Security Patch 286,A071,Asset 71,OT,Gateway,6.7,0.9,1,1,1,4,3,1,4.3,318.26,5.6,0.61,0.22,0.42,0.11,200,Critical,12,48,,
V0287,CVE-2025-1287,P287,Security Patch 287,A003,Asset 3,OT,Gateway,8.5,0.35,1,0,4,4,3,1,7.4,3546.66,5.7,0.84,0.09,0.28,0.7,310,Medium,42,12,P115,
V0288,CVE-2025-1288,P288,Security Patch 288,A026,Asset 26,Cloud,Payment,6.3,0.17,1,0,3,3,2,0,3.3,357.68,2.1,0.95,0.42,0.24,0.31,175,Low,42,5,,
V0289,CVE-2025-1289,P289,Security Patch 289,A068,Asset 68,CRM,Gateway,8.4,0.92,0,0,2,1,4,1,0.8,994.53,6.0,0.76,0.18,0.13,0.2,14,Low,20,14,,P270
V0290,CVE-2025-1290,P290,Security Patch 290,A034,Asset 34,ERP,API,4.1,0.82,1,0,5,5,2,0,6.6,5106.15,2.4,0.76,0.13,0.36,0.69,115,High,26,49,,P075
V0291,CVE-2025-1291,P291,Security Patch 291,A070,Asset 70,OT,Payment,8.7,0.28,1,0,2,5,1,0,1.9,3259.69,2.4,0.68,0.18,0.54,0.75,57,Low,14,43,P282,
V0292,CVE-2025-1292,P292,Security Patch 292,A069,Asset 69,DataLake,Payment,9.4,0.48,0,0,2,2,4,1,6.9,776.55,3.4,0.66,0.31,0.41,0.46,408,Medium,29,21,,
V0293,CVE-2025-1293,P293,Security Patch 293,A084,Asset 84,DataLake,Gateway,5.5,0.87,1,1,3,2,4,1,6.6,1069.83,1.3,0.6,0.41,0.24,0.07,64,Low,10,23,P199,
V0294,CVE-2025-1294,P294,Security Patch 294,A018,Asset 18,OT,Database,7.4,0.7,1,0,5,1,4,0,1.2,671.38,5.2,0.79,0.38,0.35,0.09,11,High,28,55,,
V0295,CVE-2025-1295,P295,Security Patch 295,A002,Asset 2,OT,Database,9.2,0.88,1,0,3,4,3,1,5.8,3538.16,4.4,0.78,0.35,0.32,0.5,401,High,29,0,,
V0296,CVE-2025-1296,P296,Security Patch 296,A021,Asset 21,Endpoints,Database,6.8,0.97,1,0,3,2,2,1,0.5,2945.31,0.8,0.86,0.33,0.5,0.45,413,Low,11,31,P082,
V0297,CVE-2025-1297,P297,Security Patch 297,A030,Asset 30,Endpoints,Payment,7.2,0.23,0,0,3,1,1,1,0.7,5171.5,4.1,0.79,0.06,0.58,0.35,30,Medium,16,51,,
V0298,CVE-2025-1298,P298,Security Patch 298,A085,Asset 85,OT,API,5.7,0.58,0,1,4,2,5,1,1.9,861.53,1.2,0.89,0.29,0.46,0.27,170,Medium,25,28,P159,P040
V0299,CVE-2025-1299,P299,Security Patch 299,A091,Asset 91,Cloud,Auth,8.2,0.3,1,0,4,1,4,0,5.1,2221.35,5.7,0.66,0.03,0.13,0.58,12,Medium,32,30,,
V0300,CVE-2025-1300,P300,Security Patch 300,A010,Asset 10,DataLake,Gateway,6.1,0.43,1,0,3,4,3,0,5.6,3079.69,4.0,0.8,0.32,0.58,0.24,122,High,21,40,P043,
